CLAVE,MARCA,SUBMARCA,LINEA,DESCRIPCION,DESCRIPCION_LEGIBLE,AÑO,tipo,CLAVE_QUALITAS,CLAVE_HDI,CLAVE_AFIRME,CLAVE_GNP,CLAVE_MAPFRE,CLAVE_ZURICH,CLAVE_AXA,CLAVE_SURA,CLAVE_BANORTE,CLAVE_POTOSI,CLAVE_ANA,CLAVE_AXA_EMMA,CLAVE_ATLAS,CLAVE_GRAL_SEGUROS,CLAVE_ALLIANZ
05080201602,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE 5.7L 4X4 (DX) Y (DS) 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE 5.7L 4X4 (DX) Y (DS) 1.5T · V8 Std 4p 4x4 · ABS c/AA c/Elev,2018,PICKUP,50491,2083901,401680,CA1CH06652018,2600630021,023U2788,RMP002096,00011013,CHG77,010-271-73-2018,20230403,4056,121290,1070,CRA250181J
05080201602,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE 5.7L 4X4 (DX) Y (DS) 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE 5.7L 4X4 (DX) Y (DS) 1.5T · V8 Std 4p 4x4 · ABS c/AA c/Elev,2019,PICKUP,50491,21469,401680,CA1CH06652019,2600630021,023U2345,RMP002096,00011011,CHG77,010-271-23-2019,20230403,4056,121290,71101568,CRA250181K
05080201652,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T V8 AUT 5 CA CE SS CB,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T · V8 Aut 5p 4x4 · c/AA c/Elev s/Sonido c/Bolsas,2013,PICKUP,50491,2079887,400594,CA1CH06652013,2600630020,023U2757,RMP002096,00011013,CHE80,010-271-23-2013,20230403,2025,121290,1070,CDORM2021D
05080201652,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T V8 AUT 5 CA CE SS CB,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T · V8 Aut 5p 4x4 · c/AA c/Elev s/Sonido c/Bolsas,2014,PICKUP,50491,2079698,400581,CA1CH06792014,2600630020,023U2757,RMP002096,00011013,CHE80,010-271-23-2014,20230403,4061,121290,1070,CDORM1771E
05080201652,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T V8 AUT 5 CA CE SS CB,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T · V8 Aut 5p 4x4 · c/AA c/Elev s/Sonido c/Bolsas,2015,PICKUP,50491,2083729,400524,CA1CH06792015,2600630020,023U2757,RMP002067,00011013,CHE80,010-271-23-2015,20230403,4056,121290,1070,CDORM2091F
05080201652,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T V8 AUT 5 CA CE SS CB,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T · V8 Aut 5p 4x4 · c/AA c/Elev s/Sonido c/Bolsas,2016,PICKUP,50533,2085843,400524,CA1CH06852016,2600630062,023U2757,RMP002096,00011013,CHE80,010-271-23-2016,20230403,4056,121290,1070,CDORM2091G
05080201652,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T V8 AUT 5 CA CE SS CB,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T · V8 Aut 5p 4x4 · c/AA c/Elev s/Sonido c/Bolsas,2017,PICKUP,50533,2167837,401692,CA1CH06852017,2600630021,023U2757,RMP002096,00011013,CHE80,010-271-23-2017,20230403,4056,121290,71101568,CRA250011H
05080201652,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T V8 AUT 5 CA CE SS CB,PICK UP RAM 2500 CREW CAB LARAMIE HD AIT 4X4 1.5T · V8 Aut 5p 4x4 · c/AA c/Elev s/Sonido c/Bolsas,2018,PICKUP,50533,2083901,401680,CA1CH06892018,2600630021,023U2345,RMP002075,00011013,CHE80,010-271-23-2018,20230403,4056,121290,1070,CRA250181J
05080201666,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE LIMITED V8 AUT 2 ABS CA CE SM CB,PICK UP RAM 2500 CREW CAB LARAMIE LIMITED · V8 Aut 2p · ABS c/AA c/Elev c/Bolsas,2016,PICKUP,50537,2085843,400524,CA1CH06792016,2600630061,023U2785,RMP002079,00011013,CHE45,010-271-23-2016,20230403,4058,320001,1070,CDORM2091G
05080201666,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE LIMITED V8 AUT 2 ABS CA CE SM CB,PICK UP RAM 2500 CREW CAB LARAMIE LIMITED · V8 Aut 2p · ABS c/AA c/Elev c/Bolsas,2017,PICKUP,50537,2087069,401694,CA1CH06792017,2600630061,023U2785,RMP002079,00011040,CHE45,010-271-70-2017,20230502,4058,320001,71101568,CRA250141H
05080201648,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE RAMBOX 5.7L 4X4 1.5T V8 AUT 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE RAMBOX 5.7L 4X4 1.5T · V8 Aut 4p 4x4 · ABS c/AA c/Elev,2013,PICKUP,50491,2079887,400595,CA1CH06652013,2600630020,023U2347,RMP002096,00011013,CHG77,010-271-38-2013,20230403,2025,121290,1070,CDORM2031D
05080201648,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE RAMBOX 5.7L 4X4 1.5T V8 AUT 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE RAMBOX 5.7L 4X4 1.5T · V8 Aut 4p 4x4 · ABS c/AA c/Elev,2014,PICKUP,50491,2079698,400581,CA1CH06782014,2600630020,023U2345,RMP002096,00011013,CHG77,010-271-23-2014,20230403,4061,121290,1070,CDORM1771E
05080201637,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T · V8 Std 4p 4x2 · ABS c/AA c/Elev,2008,PICKUP,50282,2062425,400657,CA1CH06392008,2600630090,023U2346,RMP002040,00001028,CHF36,010-271-22-2008,20230402,1097,121163,1048,CDORM11008
05080201637,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T · V8 Std 4p 4x2 · ABS c/AA c/Elev,2009,PICKUP,50490,2062356,400533,CA1CH06692009,2600630026,023UB375,RMP002003,,CHE77,010-271-22-2009,20230488,1097,121285,1454,CDORM12009
05080201637,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T · V8 Std 4p 4x2 · ABS c/AA c/Elev,2010,PICKUP,50490,2078363,400618,CA1CH06472010,2600630026,023UB379,RMP002003,,CHE77,010-271-22-2010,20230489,2025,121285,1454,CDORM1571A
05080201637,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T · V8 Std 4p 4x2 · ABS c/AA c/Elev,2011,PICKUP,50490,2078420,400621,CA1CH06472011,2600630017,023UB384,RMP002003,,CHE77,010-271-22-2011,20230485,2025,121285,1454,CDORM1701B
05080201637,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T · V8 Std 4p 4x2 · ABS c/AA c/Elev,2012,PICKUP,50490,2079872,400589,CA1CH06472012,2600630019,023U2342,RMP002003,00011010,CHE77,010-271-22-2012,20230485,2025,121291,1067,CDORM1841C
05080201637,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T · V8 Std 4p 4x2 · ABS c/AA c/Elev,2013,PICKUP,50490,2079893,400622,CA1CH06472013,2600630019,023U2344,RMP002003,00011010,CHE77,010-271-22-2013,20230485,2025,121291,71191394,CDORM1871D
05080201637,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB LARAMIE SLT 5.7L 4X2 1.5T · V8 Std 4p 4x2 · ABS c/AA c/Elev,2014,PICKUP,50490,2079695,400580,CA1CH06642014,2600630019,023U2344,RMP002003,00011010,CHE77,010-271-22-2014,20230485,,121291,1067,CDORM1741E
05080201651,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE V8 IMO AUT 4 ABS CA CE TELA CD SQ CB,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE · V8 Monopunto Aut 4p · ABS c/AA c/Elev CD c/Bolsas,2013,PICKUP,50516,2168626,400523,CA1CH06832013,2600630064,023U2759,RMP002003,00011012,CHE59,010-271-62-2013,20230403,2025,121290,1454,CDORM2241D
05080201651,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE V8 IMO AUT 4 ABS CA CE TELA CD SQ CB,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE · V8 Monopunto Aut 4p · ABS c/AA c/Elev CD c/Bolsas,2014,PICKUP,50516,2079699,400584,CA1CH06792014,2600630064,023U2759,RMP002003,00011025,CHE59,010-271-62-2014,20230496,4061,121290,1454,CDORM1781E
05080201651,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE V8 IMO AUT 4 ABS CA CE TELA CD SQ CB,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE · V8 Aut 4p · ABS c/AA c/Elev CD c/Bolsas,2015,PICKUP,50516,2083729,400524,CA1CH06792015,2600630064,023U2759,RMP002003,00011039,CHE59,010-271-62-2015,20230403,4056,121290,1070,CDORM2091F
05080201651,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE V8 IMO AUT 4 ABS CA CE TELA CD SQ CB,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE · V8 Aut 4p · ABS c/AA c/Elev CD c/Bolsas,2016,PICKUP,50516,2085843,400524,CA1CH06792016,2600630064,023U2759,RMP002003,00011039,CHE59,010-271-62-2016,20230496,4056,121290,1070,CDORM2091G
05080201651,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE V8 IMO AUT 4 ABS CA CE TELA CD SQ CB,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE · V8 Aut 4p · ABS c/AA c/Elev CD c/Bolsas,2017,PICKUP,50516,2085125,401681,CA1CH06792017,2600630064,023U2759,RMP002003,00011025,CHE59,010-271-62-2017,20230403,4056,121290,71101568,CRA250041H
05080201651,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE V8 IMO AUT 4 ABS CA CE TELA CD SQ CB,PICK UP RAM 2500 CREW CAB LONGHORN LARAMIE · V8 Monopunto Aut 4p · ABS c/AA c/Elev Tela CD s/Quemac. c/Bolsas,2018,PICKUP,50516,2083901,401680,CA1CH06792018,2600630064,023U2759,RMP002003,00011025,CHE59,010-271-62-2018,20230496,4056,121290,1070,CRA250041J
05080201659,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB RT 4X4 V8 AUT 4 ABS CA CE CD SQ CB,PICK UP RAM 2500 CREW CAB RT 4X4 · V8 Aut 4p 4x4 · ABS c/AA c/Elev CD c/Bolsas,2014,PICKUP,50069,2079696,400581,CA1CH06842014,2600630179,023U2766,RMP002004,00011011,CHE78,010-271-92-2014,20230492,4061,121290,1074,CDORM1751E
05080201659,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB RT 4X4 V8 AUT 4 ABS CA CE CD SQ CB,PICK UP RAM 2500 CREW CAB RT 4X4 · V8 Aut 4p 4x4 · ABS c/AA c/Elev CD s/Quemac. c/Bolsas,2018,PICKUP,50519,2085665,401693,CA1CH06912018,2600630179,023UZ104,RMP002080,00011011,CHE52,010-271-23-2018,20230492,4055,320060,71100326,CRA250191J
05080201659,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB RT 4X4 V8 AUT 4 ABS CA CE CD SQ CB,PICK UP RAM 2500 CREW CAB RT 4X4 · V8 Aut 4p 4x4 · ABS c/AA c/Elev CD s/Quemac. c/Bolsas,2019,PICKUP,50519,2087397,401680,CA1CH06912019,2600630179,023UZ104,RMP002080,00011011,CHE31,010-271-77-2019,20230492,4055,320060,71100326,CRA250131K
05080201659,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB RT 4X4 V8 AUT 4 ABS CA CE CD SQ CB,PICK UP RAM 2500 CREW CAB RT 4X4 · V8 Aut 4p 4x4 · ABS CD s/Quemac. c/Bolsas,2020,PICKUP,50519,2012933,401682,CA1CH06912020,2600630074,023UZ104,RMP002080,00011011,CHE31,010-271-23-2020,20230492,4070,320060,71100326,CRM250131L
05080201631,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T V8 AUT 3 D/T CA,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA,2007,PICKUP,50282,2062482,402123,CA1CH06472007,2600630163,023UB324,RMP002040,00001030,CHF36,010-271-16-2007,20230409,1075,121092,1048,CDORM03607
05080201631,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T V8 AUT 3 D/T CA,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA,2009,PICKUP,50282,2062336,400703,CA1CH06692009,2600630026,023UB111,RMP002040,,CHE77,010-271-61-2009,20230479,1097,121163,1067,CDORM14009
05080201631,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T V8 AUT 3 D/T CA,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA,2010,PICKUP,50282,2078363,400618,CA1CH06472010,2600630026,023UB379,RMP002040,,CHE77,010-271-61-2010,20230481,2025,121534,1067,CDORM1571A
05080201631,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T V8 AUT 3 D/T CA,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA,2011,PICKUP,50282,2078420,400621,CA1CH06472011,2600630025,023U2342,RMP002040,,CHE77,010-271-61-2011,20230485,2025,121534,1067,CDORM1701B
05080201631,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T V8 AUT 3 D/T CA,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA,2012,PICKUP,50282,2079872,400622,CA1CH06472012,2600630165,023U2342,RMP002040,00011010,CHE77,010-271-61-2012,20230485,2025,121534,1067,CDORM1871C
05080201631,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T V8 AUT 3 D/T CA,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA,2013,PICKUP,50282,2079893,400622,CA1CH06472013,2600630165,023U2342,RMP002040,00011010,CHE77,010-271-61-2013,20230485,2025,121163,71191394,CDORM1871D
05080201631,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T V8 AUT 3 D/T CA,PICK UP RAM 2500 CREW CAB SLT 5.7L 4x2 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA,2014,PICKUP,50492,2079695,400582,CA1CH06662014,2600630165,023U2342,RMP002007,00011010,CHE77,010-271-61-2014,20230485,,121163,1067,CDORM1741E
05080201639,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T V8 AUT 3 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA c/Elev,2010,PICKUP,50282,2078363,400618,CA1CH06472010,2600630026,023UB379,RMP002040,,CHE77,010-271-61-2010,20230481,2025,121534,1067,CDORM1571A
05080201639,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T V8 AUT 3 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA c/Elev,2011,PICKUP,50282,2078420,400621,CA1CH06472011,2600630025,023U2342,RMP002040,,CHE77,010-271-61-2011,20230485,2025,121534,1067,CDORM1701B
05080201639,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T V8 AUT 3 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA c/Elev,2012,PICKUP,50282,2079872,400622,CA1CH06472012,2600630165,023U2342,RMP002040,00011010,CHE77,010-271-61-2012,20230485,2025,121534,1067,CDORM1871C
05080201639,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T V8 AUT 3 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA c/Elev,2013,PICKUP,50282,2079893,400622,CA1CH06472013,2600630165,023U2342,RMP002040,00011010,CHE77,010-271-61-2013,20230485,2025,121163,71191394,CDORM1871D
05080201639,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T V8 AUT 3 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA c/Elev,2014,PICKUP,50492,2079695,400582,CA1CH06662014,2600630165,023U2342,RMP002007,00011010,CHE77,010-271-61-2014,20230485,,121163,1067,CDORM1741E
05080201639,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T V8 AUT 3 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA c/Elev,2015,PICKUP,50492,2088802,400702,CA1CH06662015,2600630027,023U2342,RMP002007,00011010,CHE77,010-271-63-2015,20230485,4054,121163,1067,CDORM2151F
05080201639,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T V8 AUT 3 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA c/Elev,2016,PICKUP,50492,2085847,400702,CA1CH06662016,2600630167,023U2778,RMP002007,00011010,CHF88,010-271-63-2016,20230485,4054,121874,1067,CDORM2151G
05080201639,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T V8 AUT 3 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA c/Elev,2017,PICKUP,50515,2084554,401690,CA1CH06662017,2600630167,023U2778,RMP002003,00011010,CHF88,010-271-63-2017,20230485,4054,121874,,CRA250061H
05080201639,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T V8 AUT 3 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA c/Elev,2018,PICKUP,50515,2084844,401697,CA1CH06662018,2600630167,023U2778,RMP002073,00011010,CHF88,010-271-63-2018,20230485,4054,121874,1067,CRA250151J
05080201639,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T V8 AUT 3 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X2 FLOTILLERO 1.5T · V8 Aut 3p 4x2 · Disco/Tambor c/AA c/Elev,2019,PICKUP,50515,2082874,401697,CA1CH06662019,2600630167,023U2778,RMP002077,00011010,CHF88,010-271-63-2019,20230485,4054,121874,1067,CRA250151K
05080201603,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T V8 AUT 4 ABS CA CE CD,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T · V8 Aut 4p 4x4 · ABS c/AA c/Elev CD,2009,PICKUP,50283,2062336,400703,CA1CH06702009,2600630162,023UB112,RMP002008,,CHE78,010-271-43-2009,20230477,1098,121164,1068,CDORM14009
05080201603,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T V8 AUT 4 ABS CA CE CD,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T · V8 Aut 4p 4x4 · ABS c/AA c/Elev CD,2011,PICKUP,50283,2078420,400621,CA1CH06672011,2600630159,023UB112,RMP002008,,CHE78,010-271-68-2011,20230477,2025,121686,1068,CDORM1701B
05080201603,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T V8 AUT 4 ABS CA CE CD,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T · V8 Aut 4p 4x4 · ABS c/AA c/Elev CD,2012,PICKUP,50283,2079876,400624,CA1CH06672012,2600630166,023UB112,RMP002008,00001090,CHE78,010-271-68-2012,20230477,2025,121686,1068,CDORM1881C
05080201638,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T · V8 Std 4p 4x4 · ABS c/AA c/Elev,2010,PICKUP,50283,2078363,400618,CA1CH06732010,2600630055,023UB380,RMP002008,,CHE78,010-271-43-2010,20230490,2025,121533,1068,CDORM1571A
05080201638,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T · V8 Std 4p 4x4 · ABS c/AA c/Elev,2012,PICKUP,50283,2079876,400624,CA1CH06732012,2600630166,023UB112,RMP002008,00001090,CHE78,010-271-68-2012,20230487,2025,121686,1068,CDORM1881C
05080201638,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T · V8 Std 4p 4x4 · ABS c/AA c/Elev,2013,PICKUP,50517,2079894,400624,CA1CH06802013,2600630168,023U2760,RMP002008,00011011,CHE78,010-271-43-2013,20230487,2025,121686,1068,CDORM1881D
05080201638,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T V8 STD 4 ABS CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 1.5T · V8 Std 4p 4x4 · ABS c/AA c/Elev,2014,PICKUP,50517,2079696,400583,CA1CH06802014,2600630168,023U2760,RMP002008,00011011,CHE78,010-271-68-2014,20230487,4061,121875,1068,CDORM1751E
05080201640,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T V8 AUT 4 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T · V8 Aut 4p 4x4 · Disco/Tambor c/AA c/Elev,2010,PICKUP,50283,2078363,400618,CA1CH06672010,2600630055,023UB380,RMP002008,,CHE78,010-271-43-2010,20230477,2025,121533,1068,CDORM1571A
05080201640,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T V8 AUT 4 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T · V8 Aut 4p 4x4 · Disco/Tambor c/AA c/Elev,2011,PICKUP,50283,2078420,400621,CA1CH06672011,2600630159,023UB112,RMP002008,,CHE78,010-271-68-2011,20230477,2025,121686,1068,CDORM1701B
05080201640,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T V8 AUT 4 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T · V8 Aut 4p 4x4 · Disco/Tambor c/AA c/Elev,2012,PICKUP,50283,2079876,400624,CA1CH06672012,2600630166,023UB112,RMP002008,00001090,CHE78,010-271-68-2012,20230477,2025,121686,1068,CDORM1881C
05080201640,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T V8 AUT 4 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T · V8 Aut 4p 4x4 · Disco/Tambor c/AA c/Elev,2013,PICKUP,50517,2079894,400624,CA1CH06802013,2600630168,023U2760,RMP002008,00011011,CHE78,010-271-43-2013,20230485,2025,121686,1068,CDORM1881D
05080201640,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T V8 AUT 4 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T · V8 Aut 4p 4x4 · Disco/Tambor c/AA c/Elev,2014,PICKUP,50517,2079696,400583,CA1CH06802014,2600630168,023U2760,RMP002008,00011011,CHE78,010-271-68-2014,20230485,4061,121875,1068,CDORM1751E
05080201640,CHRYSLER,DODGE,RAM,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T V8 AUT 4 D/T CA CE,PICK UP RAM 2500 CREW CAB SLT 5.7L 4X4 FLOTILLERO 1.5T · V8 Aut 4p 4x4 · Disco/Tambor c/AA c/Elev,2015,PICKUP,50517,2088803,400702,CA1CH06802015,2600630168,023U2760,RMP002008,00011011,CHE78,010-271-43-2015,20230485,4055,121875,71100308,CDORM2151F
